"assettreat","asset_comp","isrstock","palstock","tradestock6all","age","married","faminc","religion","female","BA_or_higher","right_2013","right_2015","left_2013","left_2015","p_index_2013","p_index_2015","p_index_2016","e_index_2013","e_index_2015"
1,1,1,0,1,24,0,24000,"jewish",0,0,0,0,0,1,10.3867375850677,6.31044447422028,2.15759307146072,-0.927648022770882,-6.28131985664368
0,0,0,0,0,32,1,16000,"jewish",1,0,0,0,0,0,0.584774389863014,-1.07246145606041,1.84226542711258,2.04473868012428,3.04940700531006
1,1,1,0,0,18,0,12000,"jewish",0,0,1,1,0,0,-4.0206104516983,-0.907684043049812,NA,2.48216673731804,-0.765360817313194
1,1,1,0,1,35,1,24000,"jewish",0,1,0,0,0,0,5.52677631378174,6.13097250461578,4.73186761140823,-2.28888422250748,1.42064243555069
1,1,0,0,0,50,1,12000,"jewish",0,0,0,0,0,1,15.3521692752838,13.3491015434265,14.1161584854126,4.63208615779877,4.13125216960907
1,1,1,0,0,48,0,16000,"jewish",0,0,0,1,0,0,7.87048935890198,1.26580819487572,4.73186761140823,-4.11921679973602,-4.48981195688248
0,0,0,0,1,68,1,12000,"jewish",1,0,0,0,0,1,7.76501893997192,5.96314430236816,4.4617572426796,0.691801235079765,-1.62798404693604
1,0,0,1,0,35,0,3000,"jewish",1,0,0,1,0,0,8.32103073596954,-5.59337615966797,-4.8026317358017,0.0332281738519669,NA
0,0,0,0,1,59,1,16000,"jewish",1,1,1,1,0,0,5.52677631378174,-3.4168329834938,-2.49762922525406,0.487939789891243,1.72234147787094
1,0,0,1,0,21,0,8000,"druze",1,0,1,NA,0,NA,7.46358275413513,NA,NA,3.29643219709396,NA
1,1,1,0,1,63,1,16000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-9.5317006111145,-2.44747534394264,-11.8652820587158
1,1,1,0,1,35,1,12000,"jewish",0,0,0,0,1,1,15.3521692752838,NA,NA,2.97394663095474,-2.94744431972504
1,1,1,0,1,67,1,12000,"jewish",0,1,0,0,1,1,12.7070212364197,18.0317425727844,16.6157484054565,6.75691723823547,-0.372105091810226
1,1,0,0,0,38,0,3000,"jewish",1,1,0,0,1,1,13.0318868160248,13.3491015434265,11.6165697574615,11.4427316188812,13.2243633270264
1,1,0,1,1,54,1,8000,"jewish",0,0,0,0,0,0,7.84705996513367,6.13097250461578,NA,5.77875733375549,10.7322382926941
1,1,0,1,0,48,0,24000,"jewish",1,0,0,0,0,0,3.07759284973145,-5.76120495796204,4.85177010297775,7.59548783302307,0.319667011499405
1,1,1,0,0,36,0,8000,"no religion",1,1,0,0,1,1,-4.10265147686005,15.8582508563995,NA,12.801069021225,NA
1,1,0,1,0,54,1,8000,"jewish",0,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,1.88084423542023,2.02035516500473
0,0,0,0,0,28,0,3000,"jewish",1,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,12.4678802490234,7.15508580207825
1,1,0,1,0,29,1,8000,"jewish",1,0,0,1,0,0,-4.10265147686005,1.26275718212128,-5.07274150848389,2.13537603616714,-5.27190089225769
1,1,1,0,0,39,1,16000,"jewish",0,0,1,0,0,0,-3.8012158870697,NA,NA,0.0921004451811314,NA
1,1,0,0,1,26,0,16000,"jewish",0,1,0,0,0,1,5.11987030506134,10.4693651199341,7.23145723342896,-2.06602081656456,-1.24307043850422
1,1,0,1,1,69,1,12000,"jewish",0,1,1,1,0,0,10.3867375850677,8.65176558494568,4.65718269348145,-11.6333079338074,-4.80745851993561
1,0,0,1,1,31,1,8000,"jewish",1,1,0,1,0,0,-6.25885248184204,-10.1081895828247,-11.7611801624298,-6.05457127094269,NA
1,1,0,0,0,71,0,16000,"jewish",0,1,0,0,0,1,8.06645452976227,10.8283090591431,9.38625156879425,4.9908572435379,-7.36634731292725
0,0,0,0,1,33,0,8000,"jewish",0,1,1,1,0,0,5.14329969882965,1.26885920763016,2.50155001878738,-4.80827778577805,-2.63740301132202
0,0,0,0,0,25,0,12000,"jewish",1,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,-1.57964095473289,-0.769783332943916
1,1,1,0,0,33,1,12000,"jewish",1,1,0,0,0,0,-8.66117715835571,-3.24041187763214,0.121862785890698,0.946332886815071,1.01093620061874
1,1,0,1,0,43,1,16000,"jewish",0,1,0,1,0,0,3.20649325847626,NA,4.73186761140823,7.59548783302307,10.2037119865417
0,0,0,0,1,33,1,3000,"jewish",0,0,0,1,0,0,-3.8012158870697,1.26275718212128,-2.30304196476936,0.651834234595299,1.64354979991913
0,0,0,0,0,32,1,16000,"jewish",0,1,0,0,1,0,15.0507342815399,18.0317425727844,9.38625156879425,2.88330942392349,4.05564308166504
1,1,1,0,0,26,1,12000,"jewish",0,0,0,1,0,0,0.666815489530563,3.61017972230911,2.42686524987221,0.118465423583984,-1.31794288754463
1,1,0,1,1,52,1,16000,"jewish",1,1,0,0,0,1,10.1087319850922,10.8252573013306,6.88666224479675,4.20295655727386,2.87855595350266
1,1,1,0,1,27,0,8000,"jewish",1,1,1,0,0,0,8.14849555492401,8.65176558494568,4.65718269348145,-2.92727500200272,-7.91524410247803
1,1,0,1,0,34,0,24000,"jewish",0,1,1,1,0,0,0.666815489530563,-0.907684043049812,0.00196043401956558,3.06988716125488,0.08081229403615
0,0,0,0,1,30,1,24000,"jewish",1,1,1,0,0,0,-8.55570614337921,-1.07246145606041,-2.69221663475037,1.27294152975082,3.18467795848846
1,1,0,1,1,43,1,16000,"jewish",0,1,0,0,0,1,12.4290144443512,13.1665778160095,9.38625156879425,0.946332886815071,-0.379710346460342
1,0,1,0,0,40,1,16000,"jewish",1,1,1,1,0,0,-8.66117715835571,-10.1081895828247,-11.7611801624298,-6.98377907276154,-1.77477955818176
1,1,0,1,1,27,0,12000,"jewish",0,0,0,0,0,0,10.6881737709045,13.3491015434265,9.31156694889069,-6.81158602237701,-3.33751708269119
1,1,0,1,1,47,1,16000,"jewish",0,0,0,0,0,1,-10.899418592453,-10.1081895828247,-11.7611801624298,-2.97254532575607,4.12682950496674
1,1,1,0,0,42,1,12000,"jewish",1,0,0,0,1,1,15.3521692752838,18.0317425727844,16.6157484054565,14.5527446269989,11.8172669410706
1,1,0,1,1,33,1,16000,"jewish",1,1,0,0,1,1,12.730450630188,15.6904220581055,9.38625156879425,12.6037871837616,14.5438241958618
1,1,1,0,1,46,1,12000,"jewish",0,0,0,0,0,1,3.48449945449829,6.30739390850067,NA,5.78243911266327,-2.56621658802032
1,1,0,0,1,64,1,NA,"jewish",1,1,0,0,0,1,5.74617147445679,3.62182378768921,-0.147409252822399,-7.23831057548523,5.07266700267792
1,1,1,0,0,53,1,12000,"jewish",1,1,0,1,0,0,-10.899418592453,-10.1081895828247,NA,-3.78312945365906,NA
1,1,0,0,1,25,0,3000,"jewish",0,0,0,1,0,0,3.78593504428864,-10.1081895828247,-11.7611801624298,-1.47172018885612,-1.48118853569031
1,0,0,0,1,49,0,3000,"jewish",1,0,0,0,0,1,10.3867375850677,10.8252573013306,NA,3.36438596248627,NA
1,1,0,1,1,30,0,3000,"jewish",0,1,0,0,0,0,3.50792914628983,1.44833132624626,14.1161584854126,-11.3680732250214,-7.37076997756958
0,0,0,0,1,29,0,12000,"jewish",0,0,0,0,0,1,-6.31746411323547,-5.41390419006348,-4.68189120292664,-7.02904939651489,-3.18187654018402
1,1,0,1,1,47,1,16000,"jewish",0,1,0,0,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,0.437269471585751,-1.93802550435066
1,1,1,0,0,66,0,8000,"jewish",0,1,0,0,0,1,17.6724529266357,18.0317425727844,16.6157484054565,5.78243911266327,4.67572569847107
1,0,0,0,0,36,1,16000,"jewish",1,0,1,1,0,0,5.14329969882965,3.61017972230911,0.00196043401956558,-0.164053067564964,-3.40478420257568
1,1,1,0,0,24,0,12000,"jewish",1,0,0,1,0,0,-10.899418592453,-7.76381731033325,-2.49762922525406,4.2309433221817,-1.07148252427578
1,1,1,0,0,38,1,12000,"jewish",0,0,0,1,0,0,8.06645452976227,3.61017972230911,4.73186761140823,-1.29712238907814,4.67572569847107
1,1,1,0,0,42,1,16000,"jewish",1,1,0,0,0,0,-8.66117715835571,-3.06953251361847,-9.5317006111145,-7.17566072940826,-7.37076997756958
0,0,0,0,1,47,1,8000,"jewish",0,1,0,0,0,0,2.88162797689438,8.82513582706451,0.196547657251358,-1.47172018885612,-13.2011926174164
1,1,0,1,0,27,0,8000,"jewish",1,0,0,0,0,0,-6.25885248184204,-5.42554795742035,NA,8.67420613765717,12.5878310203552
1,1,1,0,0,27,0,8000,"jewish",0,0,0,NA,0,NA,-10.899418592453,NA,-11.7611801624298,-1.47172018885612,NA
1,1,1,0,1,64,0,8000,"jewish",1,0,0,0,0,0,2.88162797689438,5.78367233276367,-5.07274150848389,1.45171493291855,8.4873104095459
1,0,0,1,0,35,0,8000,"jewish",1,1,0,0,0,0,-8.66117715835571,-10.1081895828247,-0.148247433826327,-0.000158612965606153,-2.9430216550827
1,0,0,0,1,52,0,8000,"jewish",0,1,0,0,0,0,5.74617147445679,13.169629573822,4.38707232475281,8.3327180147171,4.50413763523102
1,1,1,0,1,65,1,8000,"jewish",0,0,0,0,0,0,15.3521692752838,8.65176558494568,NA,0.946332886815071,1.01093620061874
1,1,1,0,1,42,1,16000,"jewish",1,1,1,1,0,0,5.42130589485168,-7.7668684720993,-4.92169588804245,2.78736889362335,0.478490367531776
1,1,1,0,0,36,1,12000,"muslim",0,1,0,0,1,1,17.6724529266357,18.0317425727844,NA,11.7079663276672,NA
1,1,1,0,1,35,1,12000,"jewish",1,1,0,0,0,0,-10.899418592453,-3.08422714471817,-11.7611801624298,-1.17849834263325,2.3424243927002
0,0,0,0,0,52,1,8000,"jewish",1,0,0,1,0,0,-10.899418592453,-10.1081895828247,NA,-6.38776004314423,-4.35011863708496
1,1,0,1,1,30,0,12000,"jewish",1,1,0,0,0,0,1.14078648388386,3.96607309579849,-2.45241165161133,-5.43596506118774,-1.6159562766552
1,0,0,1,1,54,0,16000,"jewish",1,1,0,0,0,0,-6.23542308807373,-10.1081895828247,NA,1.24785326421261,5.5847430229187
1,1,1,0,0,40,0,8000,"jewish",0,0,0,0,0,1,-1.45750284194946,1.44833132624626,2.2322778403759,2.5048503279686,4.66296136379242
1,0,1,0,1,46,1,12000,"jewish",0,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-7.63037204742432,NA
0,0,0,0,0,33,0,12000,"jewish",1,0,0,0,0,1,10.3867375850677,8.48393678665161,11.8111562728882,2.75938183069229,7.38951861858368
1,1,1,0,0,30,0,8000,"jewish",1,1,0,0,1,1,2.79958665370941,8.30141365528107,NA,5.04152715206146,NA
1,1,1,0,0,52,1,16000,"jewish",0,1,1,1,0,0,7.84705996513367,3.78965198993683,7.15677261352539,-4.53233957290649,3.5030609369278
1,1,0,1,1,49,1,12000,"jewish",1,0,0,0,0,0,5.80478250980377,15.6904220581055,9.26634967327118,-1.60762786865234,NA
1,1,1,0,0,22,1,3000,"jewish",1,0,1,1,0,0,-8.57913553714752,-7.7668684720993,-11.7611801624298,0.770458355545998,-0.455319434404373
1,1,1,0,0,22,0,16000,"jewish",1,0,0,0,0,0,7.76501893997192,8.65176558494568,16.6157484054565,-19.3541586399078,-22.4411010742188
1,1,0,0,0,27,0,8000,"jewish",1,1,0,0,1,0,-1.45750284194946,8.65176558494568,2.62229055166245,-1.17849834263325,NA
1,1,0,1,0,46,1,12000,"jewish",0,1,1,1,0,0,5.52677631378174,-1.07856348156929,9.26634967327118,-5.56279182434082,-3.63479375839233
0,0,0,0,0,34,1,12000,"no religion",1,0,1,1,0,0,-4.10265147686005,-7.93469667434692,NA,-5.34532785415649,NA
1,1,0,1,0,55,0,8000,"jewish",1,0,0,0,1,1,10.4922080039978,13.3491015434265,6.88666224479675,-7.69832611083984,2.64854609966278
1,0,0,0,0,42,1,12000,"jewish",1,0,0,0,0,0,-1.78236842155457,1.26580819487572,-4.53252136707306,-5.56279182434082,-4.80745851993561
1,1,0,0,0,52,1,8000,"jewish",0,0,0,0,0,0,9.80729579925537,8.12499284744263,9.34103429317474,0.946332886815071,-5.49923062324524
0,0,0,0,0,39,1,16000,"jewish",1,0,0,1,0,0,-8.66117715835571,-3.4168329834938,-11.7611801624298,-5.77205300331116,-8.69023025035858
1,0,0,1,0,53,1,8000,"jewish",0,0,0,1,0,0,-8.57913553714752,-10.1081895828247,-1.9574086368084,-7.53811299800873,1.873559653759
0,0,0,0,0,58,1,16000,"jewish",0,0,0,0,0,1,-1.17949679493904,3.79824489355087,4.50697511434555,0.651834234595299,6.14566743373871
1,0,1,0,0,28,0,NA,"jewish",0,0,0,0,0,1,5.52677631378174,6.13097250461578,0.00196043401956558,-3.41905474662781,-2.3985481262207
0,0,0,0,1,75,0,8000,"no religion",0,1,0,0,1,1,8.06645452976227,6.31044447422028,NA,-0.204019974917173,NA
1,1,1,0,1,35,0,NA,"jewish",0,0,0,0,0,1,-10.899418592453,-5.42554795742035,-11.7611801624298,-7.53811299800873,-9.08790826797485
1,1,0,0,0,48,0,12000,"jewish",0,0,1,1,0,0,-3.97375106811523,-0.907684043049812,-7.22669839859009,0.878379121422768,-2.10127115249634
0,0,0,0,1,64,1,12000,"jewish",0,0,0,1,0,0,0.944821536540985,-0.728211849927902,NA,-0.0960993021726608,-0.149700492620468
1,1,1,0,0,25,1,8000,"druze",0,0,0,1,0,0,5.82821249961853,11.0077810287476,NA,2.42619320750237,NA
0,0,0,0,0,68,0,3000,"jewish",1,0,0,1,0,0,5.16672968864441,8.48393678665161,NA,1.45171493291855,NA
1,1,1,0,1,43,0,16000,"jewish",1,1,0,0,1,1,17.6724529266357,15.6904220581055,9.65636193752289,-2.23531529307365,-1.32628455758095
1,1,0,1,0,46,0,12000,"jewish",0,0,1,1,0,0,-8.66117715835571,-0.907684043049812,-9.5317006111145,-0.282677039504051,-2.71301209926605
1,1,1,0,1,42,1,16000,"jewish",1,1,0,0,0,1,3.18306356668472,1.44528046250343,2.2322778403759,-7.24901437759399,-1.62798404693604
1,1,1,0,0,46,1,16000,"jewish",0,1,0,0,0,0,13.0318868160248,11.004730463028,14.1161584854126,-1.03188745677471,-9.53640341758728
1,1,0,0,1,56,1,16000,"jewish",0,1,0,0,0,0,3.20649325847626,-7.93469667434692,NA,-9.41911637783051,-1.62798404693604
0,0,0,0,0,55,1,8000,"jewish",1,0,0,0,0,0,3.18306356668472,3.78660082817078,7.15677261352539,0.946332886815071,1.95677399635315
1,1,0,1,1,27,0,3000,"jewish",0,1,0,0,0,0,-1.37546166777611,8.65176558494568,-11.7611801624298,-2.74069726467133,-9.39794957637787
1,0,1,0,0,36,1,8000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-3.96970719099045,NA
1,1,1,0,0,44,0,8000,"no religion",1,0,0,0,1,1,5.46816527843475,8.48393678665161,NA,2.69673138856888,NA
1,1,0,1,0,24,1,12000,"jewish",1,0,0,0,0,0,-1.75893858075142,-1.07551239430904,4.73186761140823,5.2453887462616,7.09224164485931
1,1,0,0,1,26,0,12000,"jewish",0,0,0,0,0,1,5.82821249961853,8.65176558494568,2.42686524987221,5.37761509418488,3.41910988092422
1,1,0,1,0,48,0,8000,"jewish",0,0,0,0,0,0,-8.66117715835571,-3.4168329834938,-11.7611801624298,2.42619320750237,9.55957412719727
1,0,0,1,1,64,1,12000,"jewish",0,0,0,0,0,1,17.6724529266357,13.169629573822,16.6157484054565,14.0473616123199,15.5532431602478
0,0,0,0,0,57,1,12000,"jewish",1,1,0,0,0,0,2.88162797689438,1.26580819487572,2.15759307146072,-0.458551645278931,-0.53535096347332
1,0,0,1,0,36,1,12000,"jewish",1,1,0,0,0,0,-10.899418592453,-10.1081895828247,NA,-1.81148916482925,NA
1,1,1,0,1,24,0,24000,"jewish",1,0,0,0,0,1,5.52677631378174,-0.907684043049812,2.2322778403759,-0.842410773038864,-2.62537509202957
0,0,0,0,1,22,0,12000,"jewish",0,0,0,0,0,0,-10.899418592453,-10.1081895828247,NA,-2.51415252685547,-4.26690459251404
1,1,1,0,0,49,1,16000,"jewish",0,1,0,0,1,1,5.52677631378174,6.14261627197266,4.65718269348145,3.61523628234863,-0.0576411932706833
0,0,0,0,1,30,1,16000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-2.87660479545593,-1.54034733772278
1,1,0,1,1,62,1,16000,"jewish",0,0,0,0,1,1,5.74617147445679,18.0317425727844,6.69207513332367,7.26229906082153,-0.618565231561661
1,1,1,0,1,48,1,24000,"jewish",1,1,0,0,0,0,-3.97375106811523,1.43363654613495,-4.53252136707306,-0.350630953907967,0.164026450365782
0,0,0,0,1,61,0,8000,"jewish",1,1,0,1,0,0,-8.66117715835571,3.96912395954132,NA,9.7166383266449,7.60358095169067
1,1,0,0,1,27,0,NA,"jewish",1,0,0,0,0,0,5.14329969882965,5.78062117099762,NA,1.62631258368492,-2.63740301132202
1,1,1,0,1,37,1,12000,"jewish",0,1,0,0,0,1,5.82821249961853,10.8252573013306,4.38707232475281,3.82980078458786,7.55276441574097
1,1,0,0,0,29,0,8000,"jewish",1,0,0,0,0,0,-10.899418592453,-0.896040201187134,-2.30220377445221,-3.38198661804199,5.52189886569977
0,0,0,0,0,37,1,12000,"jewish",1,1,0,0,0,0,0.666815489530563,-3.24900448322296,NA,6.75691723823547,5.44628977775574
1,1,0,1,0,49,1,24000,"jewish",0,1,0,0,0,0,5.52677631378174,1.44833132624626,-0.147409252822399,-5.01213908195496,-9.69964921474457
1,1,1,0,0,26,0,12000,"jewish",1,1,0,0,0,1,-1.67689740657806,1.26580819487572,NA,7.79566824436188,1.63912728428841
1,0,1,0,0,36,1,16000,"jewish",1,0,0,0,0,0,0.862780436873436,-5.59032499790192,7.15677261352539,5.04152715206146,NA
1,1,0,0,1,40,0,3000,"jewish",0,0,0,0,0,0,-8.66117715835571,-10.1081895828247,NA,-1.47172018885612,1.01093620061874
1,1,0,0,1,43,0,3000,"jewish",0,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,5.54690957069397,0.0732068717479706
1,1,0,1,0,25,0,8000,"jewish",0,0,0,0,0,0,0.561344549059868,5.95150053501129,NA,3.10985445976257,7.46512770652771
1,1,0,1,1,26,0,24000,"jewish",0,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,0.182737726718187,-9.39794957637787
1,0,0,1,1,35,0,16000,"jewish",1,1,1,1,0,0,2.90505766868591,-5.2430248260498,2.35218033194542,-4.15628492832184,-3.25748562812805
1,1,0,1,0,50,1,16000,"jewish",0,1,0,0,0,1,3.12445223331451,1.10103085637093,4.38707232475281,7.07572162151337,-1.70359313488007
1,1,1,0,0,22,0,16000,"jewish",0,0,0,0,0,0,-3.6957448720932,-5.59032499790192,NA,-3.4499403834343,3.50674688816071
0,0,0,0,0,32,1,12000,"jewish",0,0,0,0,0,0,3.20649325847626,1.44528046250343,-2.57231414318085,-2.78066396713257,3.51116955280304
1,1,0,0,0,33,1,12000,"jewish",0,0,1,1,0,0,-8.57913553714752,-10.1081895828247,NA,9.21125590801239,NA
0,0,0,0,0,34,1,12000,"jewish",1,0,0,0,0,0,0.479303598403931,8.48088622093201,2.15675503015518,0.0505117513239384,5.21185755729675
1,1,0,1,0,29,1,12000,"jewish",0,1,1,0,0,0,0.757309645414352,6.31044447422028,NA,4.34048652648926,-0.979423373937607
1,1,1,0,0,31,0,3000,"jewish",1,1,0,0,1,1,17.6724529266357,11.0077810287476,14.1161584854126,0.278678480535746,3.26470911502838
1,1,1,0,1,38,1,12000,"jewish",0,1,0,0,0,1,15.0507342815399,18.0317425727844,14.1908442974091,8.16882371902466,6.38009965419769
1,1,0,0,0,57,0,3000,"jewish",1,0,0,0,0,0,-1.78236842155457,3.43624949455261,4.73102957010269,8.20049226284027,-6.45659327507019
1,0,0,0,0,34,1,8000,"jewish",1,1,0,0,1,1,-6.34089350700378,-1.07856348156929,-0.072724437341094,2.82733559608459,2.1079920232296
1,1,0,0,0,33,1,8000,"jewish",0,0,0,0,0,0,-1.67689740657806,-3.24900448322296,-2.22751900553703,5.75077056884766,-2.63740301132202
1,0,1,0,0,27,0,3000,"jewish",1,1,0,0,0,1,-3.33569765090942,6.30434274673462,NA,14.0473616123199,NA
1,1,0,0,1,37,1,16000,"jewish",0,1,0,0,1,1,17.6724529266357,18.0317425727844,NA,-2.43549525737762,0.184396505355835
0,0,0,0,0,27,0,12000,"jewish",1,0,0,0,1,1,15.3521692752838,13.169629573822,6.88666224479675,4.9908572435379,7.628373503685
1,1,1,0,1,33,0,3000,"jewish",0,0,0,1,0,0,-10.899418592453,-7.7668684720993,NA,2.28198677301407,-2.62537509202957
1,1,0,0,0,26,0,24000,"jewish",0,1,1,1,0,0,-1.73550888895988,-3.4168329834938,NA,-10.870988368988,-13.2679569721222
1,1,1,0,1,39,1,12000,"jewish",0,1,0,0,0,0,-4.07922178506851,3.78965198993683,-4.99721884727478,9.68035221099854,4.37328994274139
1,1,1,0,0,28,1,12000,"jewish",1,0,0,0,0,0,0.862780436873436,1.26580819487572,NA,0.118465423583984,6.92065358161926
1,1,0,1,0,28,0,8000,"jewish",0,0,1,0,0,0,3.20649325847626,3.78660082817078,2.62229055166245,0.934352725744247,-0.29207356274128
1,1,1,0,1,59,1,12000,"jewish",0,0,0,0,0,1,3.18306356668472,6.13097250461578,14.1161584854126,5.34962832927704,2.48087778687477
1,1,1,0,1,53,0,8000,"jewish",0,1,0,0,0,0,-1.45750284194946,-0.896040201187134,-0.072724437341094,4.84424620866776,6.058030128479
1,1,1,0,1,53,1,16000,"jewish",1,1,0,0,0,1,8.06645452976227,10.8283090591431,6.88666224479675,5.81872463226318,3.56590569019318
1,1,1,0,0,36,1,12000,"jewish",0,0,0,0,0,0,12.7070212364197,10.8252573013306,11.8858408927917,10.1857340335846,5.14067113399506
0,0,0,0,0,38,1,12000,"jewish",1,0,0,0,0,1,8.14849555492401,-0.728211849927902,7.15677261352539,0.946332886815071,4.97300267219543
1,1,0,1,0,37,1,8000,"jewish",1,1,0,1,0,0,2.90505766868591,-0.728211849927902,-0.147409252822399,8.6379200220108,4.67572569847107
1,1,0,1,1,72,1,24000,"jewish",0,1,0,0,0,1,17.6724529266357,18.0317425727844,16.6157484054565,-5.9413468837738,-4.58012878894806
0,0,0,0,0,26,0,12000,"jewish",0,0,0,0,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,9.7166383266449,8.4873104095459
1,1,1,0,0,26,1,3000,"jewish",1,0,0,0,0,0,-3.89170974493027,-5.42554795742035,-11.7611801624298,-2.63277649879456,-4.04007732868195
1,1,1,0,0,48,0,8000,"jewish",0,0,0,0,1,0,10.3867375850677,10.9930860996246,2.15759307146072,5.78243911266327,7.93841481208801
0,0,0,0,0,29,0,12000,"jewish",0,0,0,0,0,0,-3.99718075990677,6.13097250461578,NA,-0.430564880371094,NA
1,1,1,0,0,45,0,12000,"jewish",1,0,0,0,0,1,-1.73550888895988,-3.4168329834938,9.46093678474426,-2.44089499115944,4.43687081336975
1,1,0,1,1,69,1,16000,"jewish",0,0,0,0,1,1,17.6724529266357,15.510950088501,16.6157484054565,-1.7662188410759,-0.379710346460342
1,0,1,0,0,55,0,3000,"jewish",0,0,1,1,0,0,2.84644603729248,-3.06953251361847,NA,-5.19871711730957,-1.79122984409332
1,0,1,0,1,78,1,3000,"jewish",1,0,0,0,0,0,7.46358275413513,8.12499284744263,NA,9.7166383266449,3.25586438179016
1,1,1,0,0,41,1,24000,"jewish",0,1,0,0,1,1,5.74617147445679,6.31044447422028,4.85177010297775,0.934352725744247,0.717345252633095
0,0,0,0,0,43,1,16000,"jewish",1,1,0,0,1,1,9.80729579925537,8.12804400920868,11.7659389972687,-1.7155484855175,-5.82130014896393
1,1,0,0,0,46,0,16000,"jewish",0,0,0,0,0,0,0.584774389863014,1.44833132624626,1.84226542711258,-7.58878350257874,-2.93541669845581
1,1,1,0,0,41,1,12000,"jewish",0,0,0,0,0,1,8.14849555492401,6.31044447422028,4.65718269348145,0.770458355545998,5.05303382873535
1,1,0,0,0,26,1,3000,"jewish",1,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,0.866398960351944,-5.51075577735901
1,1,1,0,1,70,1,16000,"jewish",0,1,0,0,0,1,3.50792914628983,8.48393678665161,4.38707232475281,4.40313667058945,3.18025529384613
1,1,0,0,1,55,0,12000,"jewish",1,0,1,1,0,0,3.20649325847626,6.13097250461578,NA,-14.7606039047241,-15.5300712585449
0,0,0,0,1,61,1,8000,"jewish",1,0,1,1,0,0,0.83935059607029,3.78354996442795,-7.03211069107056,-9.16458427906036,-4.72374141216278
1,1,1,0,1,57,1,16000,"jewish",0,1,0,0,0,0,8.14849555492401,10.8252573013306,9.38625156879425,-0.282677039504051,-0.308523923158646
1,1,1,0,0,33,0,3000,"no religion",0,1,0,0,1,1,17.6724529266357,10.8252573013306,NA,8.45134258270264,NA
1,1,1,0,1,34,0,3000,"jewish",0,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,4.42822456359863,-0.661776810884476
1,1,1,0,0,25,1,8000,"jewish",1,0,1,0,0,1,-10.899418592453,-10.1081895828247,-11.7611801624298,7.59548783302307,2.87855595350266
1,0,0,0,0,38,0,8000,"jewish",1,1,0,1,0,0,-8.57913553714752,-5.42554795742035,NA,-15.707094669342,-7.82368719577789
1,1,0,0,0,24,1,3000,"jewish",1,0,0,0,0,0,-6.25885248184204,-5.42554795742035,NA,8.23677778244019,6.45570874214172
1,1,0,0,0,35,1,12000,"jewish",1,0,0,1,0,0,0.643385872244835,4.13390159606934,2.2322778403759,3.09257060289383,3.11741083860397
1,1,1,0,0,46,1,12000,"jewish",0,1,0,0,1,1,17.6724529266357,18.0317425727844,16.6157484054565,5.27337551116943,7.39394128322601
1,0,0,1,1,31,1,16000,"jewish",1,1,0,0,1,1,15.3521692752838,-0.725160911679268,NA,-2.28888422250748,-3.02305340766907
0,0,0,0,0,42,1,12000,"jewish",1,0,0,0,0,1,5.82821249961853,3.96912395954132,2.15759307146072,-1.81148916482925,1.95677399635315
1,1,1,0,1,44,1,12000,"jewish",0,1,1,0,0,0,12.4290144443512,-3.4168329834938,NA,-2.76868402957916,NA
1,1,1,0,0,23,1,3000,"jewish",1,0,0,1,0,0,-6.25885248184204,-5.42554795742035,NA,-0.0174421072006226,0.947355106472969
0,0,0,0,0,26,0,3000,"jewish",1,0,0,0,0,0,-1.75893858075142,-10.1081895828247,NA,10.1857340335846,NA
1,1,0,1,0,24,1,12000,"jewish",1,0,0,0,0,0,1.16421617567539,1.62475258111954,-0.072724437341094,-2.87660479545593,-7.89929628372192
0,0,0,0,0,27,0,12000,"no religion",1,0,0,NA,1,NA,13.0318868160248,NA,NA,16.9707977771759,NA
1,1,0,0,0,18,0,16000,"jewish",0,0,0,0,1,1,0.944821536540985,6.13097250461578,NA,-2.5034487247467,NA
1,1,0,1,0,29,0,8000,"jewish",0,1,1,0,0,0,8.36789011955261,3.97466629743576,NA,-11.0212814807892,-2.23603889346123
0,0,0,0,0,40,1,16000,"jewish",1,1,0,0,0,0,-4.10265147686005,NA,NA,5.17743468284607,5.37068068981171
0,0,0,0,1,39,0,8000,"jewish",0,0,0,0,0,0,-3.99718075990677,-10.1081895828247,NA,2.92327642440796,NA
0,0,0,0,0,35,1,3000,"jewish",0,0,0,1,0,0,-10.899418592453,-7.93469667434692,-11.7611801624298,3.36438596248627,-1.48118853569031
1,1,0,1,0,20,0,3000,"jewish",1,0,0,0,0,0,5.22534072399139,-7.7668684720993,2.50155001878738,-1.32510930299759,-2.71301209926605
