IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0004,,,,,,0.000441598,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0004,,,,,,0.000442714,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0004,,,,,,0.000446765,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000457112,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0005,,,,,,0.000459553,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0005,,,,,,0.000462188,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0005,,,,,,0.000466093,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000467497,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0005,,,,,,0.000468083,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0005,,,,,,0.000468217,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0005,,,,,,0.000472866,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0005,,,,,,0.000477621,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0005,,,,,,0.000478752,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000481581,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000487,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0005,,,,,,0.000491203,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0005,,,,,,0.000493065,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0005,,,,,,0.000496029,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0005,,,,,,0.000507272,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0005,,,,,,0.00050739,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000511097,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0005,,,,,,0.000515939,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0005,,,,,,0.000516398,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0005,,,,,,0.000531397,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0005,,,,,,0.000536434,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0005,,,,,,0.000536461,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0005,,,,,,0.000548907,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0005,,,,,,0.000549724,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0006,,,,,,0.000565409,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0006,,,,,,0.000579975,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0006,,,,,,0.000581147,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0006,,,,,,0.000583597,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0006,,,,,,0.0005859,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0006,,,,,,0.000592458,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0006,,,,,,0.000597965,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0006,,,,,,0.00060087,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0006,,,,,,0.000607676,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0006,,,,,,0.000613991,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0006,,,,,,0.000614714,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0006,,,,,,0.000623572,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0006,,,,,,0.000629025,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0006,,,,,,0.000638998,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0006,,,,,,0.000642041,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0006,,,,,,0.000642752,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0006,,,,,,0.00064311,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0006,,,,,,0.000646837,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0007,,,,,,0.000650904,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0007,,,,,,0.000654216,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0007,,,,,,0.000654413,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0007,,,,,,0.000655561,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0007,,,,,,0.000658153,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0007,,,,,,0.000660606,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0007,,,,,,0.000661514,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0007,,,,,,0.000664367,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0007,,,,,,0.000674897,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0007,,,,,,0.0006759,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0007,,,,,,0.000685028,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.0007,,,,,,0.000688054,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0007,,,,,,0.000692862,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0007,,,,,,0.000699506,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0007,,,,,,0.000700673,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0007,,,,,,0.000704836,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.0007,,,,,,0.000707467,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0007,,,,,,0.000715724,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0007,,,,,,0.00071989,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.0007,,,,,,0.000722069,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0007,,,,,,0.000724065,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0007,,,,,,0.00074102,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,COG,Congo,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0007,,,,,,0.000747589,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0007,,,,,,0.000749469,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0008,,,,,,0.000756685,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0008,,,,,,0.00076292,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0008,,,,,,0.000771387,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0008,,,,,,0.000774753,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0008,,,,,,0.0007948,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0008,,,,,,0.000800079,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.0008,,,,,,0.000806961,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.0008,,,,,,0.000807364,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.0008,,,,,,0.000812019,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.0008,,,,,,0.000826473,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.0008,,,,,,0.00083753,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,0.0008,,,,,,0.000848626,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0009,,,,,,0.000850446,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0009,,,,,,0.000875017,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0009,,,,,,0.000885373,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.0009,,,,,,0.000887367,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0009,,,,,,0.000887685,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.0009,,,,,,0.000890843,,,EN,2020-12-05T18:30:00.000Z
